id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1415375617466449922,1415364390891573250,2021-07-14 11:20:18 PDT,2021-07-14,11:20:18,-0800,18267548,atlanticcouncil,Atlantic Council,,"“There’s a lot more to trusted connectivity than just 5G telecommunications. It’s about sub-sea cables, cloud data servers, who controls the data from apps, from connected Smart City sensors, from devices that we all have at home.”|Peter Harrell, @WHNSC  https://t.co/cBiOuyT2n4",en,"[{'screen_name': 'whnsc', 'name': 'national security council', 'id': '1354494993218613251'}]",[],[],1,1,3,[],[],https://twitter.com/AtlanticCouncil/status/1415375617466449922,False,,1,https://pbs.twimg.com/media/E6RsjuKXEAAkV05.jpg,,,,,,,[],,,,
1409504396761878542,1409504396761878542,2021-06-28 06:30:10 PDT,2021-06-28,06:30:10,-0800,18267548,atlanticcouncil,Atlantic Council,,"As emerging tech like #5G becomes common, securing our digital infrastructure becomes imperative for the US &amp; allies.  Jun 30 at 11am EDT: Estonian President @KerstiKaljulaid considers how we can achieve collective digital security.  #ForwardDefense   https://t.co/zGn4cy5XWV",en,"[{'screen_name': 'kerstikaljulaid', 'name': 'kersti kaljulaid', 'id': '782910704953225216'}]",['https://bit.ly/3gWKgeQ'],[],0,1,2,"['5g', 'forwarddefense']",[],https://twitter.com/AtlanticCouncil/status/1409504396761878542,False,,0,,,,,,,,[],,,,
1380656819589287942,1380656819589287942,2021-04-09 16:00:11 PDT,2021-04-09,16:00:11,-0800,18267548,atlanticcouncil,Atlantic Council,,".@NATO allies, led by the United States, must cooperate in securing national #5G communications systems in Europe &amp; beyond against malign Chinese influence.  Read more by @RepRubenGallego and @RepHartzler in our NATO 20/2020 volume. #StrongerWithAllies  https://t.co/N5ar3NZ1sa",en,"[{'screen_name': 'nato', 'name': 'nato', 'id': '83795099'}, {'screen_name': 'reprubengallego', 'name': 'ruben gallego', 'id': '2966570782'}, {'screen_name': 'rephartzler', 'name': 'rep. vicky hartzler', 'id': '237763317'}]",['https://bit.ly/3j0wWow'],[],0,7,15,"['5g', 'strongerwithallies']",[],https://twitter.com/AtlanticCouncil/status/1380656819589287942,False,,0,,,,,,,,[],,,,
1375817418677817346,1375817418677817346,2021-03-27 07:30:08 PDT,2021-03-27,07:30:08,-0800,18267548,atlanticcouncil,Atlantic Council,,"Special guest @RepRubenGallego joins @terischultz on the @ACScowcroft NATO 20/2020 pod this week to discuss how to design a Digital Marshall Plan for secure, 5G #NATO comms.   Check out the episode here and share your ideas with #StrongerWithAllies.   https://t.co/xdcMdr6yyS  https://t.co/7FKTeHpw3I",en,"[{'screen_name': 'reprubengallego', 'name': 'ruben gallego', 'id': '2966570782'}, {'screen_name': 'terischultz', 'name': 'teri schultz', 'id': '8792192'}, {'screen_name': 'acscowcroft', 'name': 'scowcroft center', 'id': '2461761384'}]",['https://bit.ly/3chB7fB'],['https://pbs.twimg.com/media/ExfiphqWUAMP0Jg.jpg'],2,3,11,"['nato', 'strongerwithallies']",[],https://twitter.com/AtlanticCouncil/status/1375817418677817346,False,,1,https://pbs.twimg.com/media/ExfiphqWUAMP0Jg.jpg,,,,,,,[],,,,
1375281531845976071,1375281531845976071,2021-03-25 20:00:43 PDT,2021-03-25,20:00:43,-0800,18267548,atlanticcouncil,Atlantic Council,,"The transatlantic community needs a digital Marshall Plan to secure its comms in a modern, 5G, free ecosystem.   Hear more from @RepRubenGallego and @terischultz in the @ACScowcroft NATO 20/2020 pod and catch a sneak peek below.   #StrongerWithAllies  https://t.co/xdcMdqOXai  https://t.co/iisN0z7OuI",en,"[{'screen_name': 'reprubengallego', 'name': 'ruben gallego', 'id': '2966570782'}, {'screen_name': 'terischultz', 'name': 'teri schultz', 'id': '8792192'}, {'screen_name': 'acscowcroft', 'name': 'scowcroft center', 'id': '2461761384'}]",['https://bit.ly/3chB7fB'],[],0,4,11,['strongerwithallies'],[],https://twitter.com/AtlanticCouncil/status/1375281531845976071,False,,1,https://pbs.twimg.com/amplify_video_thumb/1375281400342020097/img/Lg8O-jvZu-Tz3JOB.jpg,,,,,,,[],,,,
1356980945698643969,1356980945698643969,2021-02-03 07:00:43 PST,2021-02-03,07:00:43,-0800,18267548,atlanticcouncil,Atlantic Council,,"The US needs to take certain actions at home to effectively meet the China challenge: Invest in critical infrastructure such as 5G, bolster STEM education &amp; promote technology innovation  Read what else the US should do here in our #NewChinaStrategy paper:  https://t.co/U5TRRYSinv",en,[],['https://bit.ly/39lCx7p'],[],1,3,9,['newchinastrategy'],[],https://twitter.com/AtlanticCouncil/status/1356980945698643969,False,,0,,,,,,,,[],,,,
1344323367374094337,1344323367374094337,2020-12-30 08:44:01 PST,2020-12-30,08:44:01,-0800,18267548,atlanticcouncil,Atlantic Council,,"Lost on where things stand with #5G?   Take a look at what steps European countries have taken, or not, against Huawei.   Read more on why @NATO needs a Digital Marshall Plan to support secure and resilient communications in our NATO 20/2020 volume.  https://t.co/N5ar3NZ1sa  https://t.co/SlNLOKUWZe",en,"[{'screen_name': 'nato', 'name': 'nato', 'id': '83795099'}]",['https://bit.ly/3j0wWow'],['https://pbs.twimg.com/media/Eqf--mfXEAYfdDh.png'],0,3,5,['5g'],[],https://twitter.com/AtlanticCouncil/status/1344323367374094337,False,,1,https://pbs.twimg.com/media/Eqf--mfXEAYfdDh.png,,,,,,,[],,,,
1318266933435924482,1318266933435924482,2020-10-19 12:05:03 PDT,2020-10-19,12:05:03,-0800,18267548,atlanticcouncil,Atlantic Council,,Check out how @RepRubenGallego and @Rep Hartzler offer bipartisan support for a Digital Marshall Plan to secure Europe’s 5G networks.  https://t.co/uCYZE6rZDy,en,"[{'screen_name': 'reprubengallego', 'name': 'ruben gallego', 'id': '2966570782'}, {'screen_name': 'rep', 'name': 'ななし', 'id': '6974932'}]",['https://bit.ly/342VOYs'],[],0,3,4,[],[],https://twitter.com/AtlanticCouncil/status/1318266933435924482,False,,0,,,,,,,,[],,,,
1305871915236687873,1305862278626107395,2020-09-15 07:11:41 PDT,2020-09-15,07:11:41,-0800,18267548,atlanticcouncil,Atlantic Council,,"""I am confident that there will be cost-effective [5G] deliverables from Western trusted vendors that can deliver the same services or better services at comparative cost."" – @SecPompeo #ACFrontPage  https://t.co/B055dSEItw",en,"[{'screen_name': 'secpompeo', 'name': 'secretary pompeo', 'id': '988573326376427520'}]",[],[],3,12,22,['acfrontpage'],[],https://twitter.com/AtlanticCouncil/status/1305871915236687873,False,,1,https://pbs.twimg.com/amplify_video_thumb/1305871850656993281/img/s-ARSvdlIV_gnfXD.jpg,,,,,,,[],,,,
1295496382342672384,1295496382342672384,2020-08-17 16:03:01 PDT,2020-08-17,16:03:01,-0800,18267548,atlanticcouncil,Atlantic Council,,"In seeking to further roll back China’s influence, the US has targeted Huawei during its CEE visit as the Shenzhen-based telecoms-equipment manufacturer competes for a prominent role in the region’s cellular network infrastructure and 5G expansion.  https://t.co/5u324bJDaA",en,[],['https://bit.ly/31VoDUA'],[],1,3,4,[],[],https://twitter.com/AtlanticCouncil/status/1295496382342672384,False,,0,,,,,,,,[],,,,
